 0.083617 
 0.083501 
 0.083457 
 0.083499 
 0.092691 
 0.083107 
 0.091905 
 0.086054 
 0.083409 
 0.083200 
 0.083404 
 0.083298 
 0.084775 
 0.092516 
 0.084578 
 0.083277 
 0.085724 
 0.086093 
 0.089258 
 0.095524 
 0.089316 
 0.083502 
 0.083257 
 0.083700 
 0.083331 
 0.090317 
 0.089274 
 0.088214 
 0.089301 
 0.082318 
 0.088558 
 0.083216 
