 0.127825 
 0.111309 
 0.111408 
 0.129866 
 0.116682 
 0.111444 
 0.121082 
 0.127277 
 0.112562 
 0.116222 
 0.127383 
 0.114386 
 0.144298 
 0.110992 
 0.111935 
 0.111152 
 0.114307 
 0.118974 
 0.118764 
 0.111210 
 0.111809 
 0.111114 
 0.122813 
 0.111585 
 0.119220 
 0.111251 
 0.120013 
 0.122250 
 0.112702 
 0.138717 
 0.123039 
 0.117232 
